Order ID,Order Date,Customer ID,Category,Sales,Quantity,Discount,Profit
CA-2018-140949,17-03-2018,DB-13405,Technology,57.06,8,0.14,8.559
CA-2018-140949,17-03-2018,DB-13405,Technology,71.6,2,0.06,10.74
CA-2018-140949,17-03-2018,DB-13405,Office Supplies,107.44,4,0.08,16.116
CA-2018-140949,17-03-2018,DB-13405,Office Supplies,7.31,1,0.02,1.0965
CA-2018-140949,17-03-2018,DB-13405,Office Supplies,59.1,10,0.09,8.865
CA-2018-140949,17-03-2018,DB-13405,Office Supplies,46.53,7,0.09,6.9795
CA-2018-138548,15-08-2018,JG-15160,Office Supplies,97.84,3,0.03,14.676
CA-2016-142419,11-07-2016,SC-20380,Office Supplies,29.97,5,0.18,4.4955
CA-2016-142419,11-07-2016,SC-20380,Office Supplies,98.352,8,0.19,14.7528
CA-2018-148691,03-12-2018,CS-12460,Office Supplies,83.92,10,0.08,12.588
CA-2018-148691,03-12-2018,CS-12460,Office Supplies,14.624,1,0.09,2.1936
CA-2018-148691,03-12-2018,CS-12460,Technology,136.99,5,0.15,20.5485
CA-2018-148691,03-12-2018,CS-12460,Office Supplies,3.15,1,0.07,0.4725
CA-2018-128755,04-05-2018,MK-18160,Office Supplies,9.11,9,0.1,1.3665
CA-2018-128755,04-05-2018,MK-18160,Office Supplies,571.44,7,0.11,85.716
CA-2018-128755,04-05-2018,MK-18160,Office Supplies,32.4,2,0.04,4.86
CA-2018-128755,04-05-2018,MK-18160,Office Supplies,16.91,2,0.05,2.5365
US-2017-135923,22-01-2017,CM-11935,Furniture,14.272,10,0.11,2.1408
US-2017-135923,22-01-2017,CM-11935,Furniture,451.136,2,0.08,67.6704
US-2017-135923,22-01-2017,CM-11935,Office Supplies,64.864,8,0.09,9.7296
CA-2017-114972,03-11-2017,PF-19225,Furniture,217.584,2,0.2,32.6376
CA-2017-114972,03-11-2017,PF-19225,Technology,82.95,8,0.04,12.4425
CA-2017-114972,03-11-2017,PF-19225,Office Supplies,87.71,9,0.13,13.1565
CA-2017-114972,03-11-2017,PF-19225,Office Supplies,1101.48,8,0.19,165.222
CA-2018-102750,04-09-2018,GM-14695,Furniture,1322.352,5,0.13,198.3528
CA-2015-145212,13-09-2015,DC-12850,Office Supplies,5.46,7,0.06,0.819
CA-2018-141992,19-06-2018,FO-14305,Office Supplies,11.184,6,0.06,1.6776
CA-2018-141992,19-06-2018,FO-14305,Office Supplies,153.584,2,0.13,23.0376
CA-2018-147956,24-12-2018,AH-10210,Office Supplies,1003.62,1,0.18,150.543
CA-2018-126067,28-08-2018,KN-16705,Technology,35.168,1,0.1,5.2752
CA-2018-126067,28-08-2018,KN-16705,Furniture,1137.75,6,0,170.6625
CA-2018-126067,28-08-2018,KN-16705,Office Supplies,99.68,8,0,14.952
CA-2018-126067,28-08-2018,KN-16705,Office Supplies,5.56,6,0.09,0.834
CA-2016-104514,02-01-2016,CB-12535,Office Supplies,85.52,8,0.04,12.828
CA-2016-104514,02-01-2016,CB-12535,Office Supplies,9.84,8,0.07,1.476
CA-2016-104514,02-01-2016,CB-12535,Office Supplies,20.04,9,0.1,3.006
CA-2016-141040,09-10-2016,TB-21250,Technology,631.96,10,0.08,94.794
CA-2016-141040,09-10-2016,TB-21250,Office Supplies,23.92,2,0.18,3.588
CA-2015-113579,13-12-2015,KD-16345,Office Supplies,90.24,2,0.19,13.536
CA-2015-144624,19-11-2015,JM-15865,Technology,4548.81,4,0.1,682.3215
CA-2017-146206,10-09-2017,KT-16480,Furniture,300.93,8,0.01,45.1395
CA-2017-146206,10-09-2017,KT-16480,Technology,719.96,7,0.14,107.994
CA-2015-136644,16-06-2015,SC-20575,Furniture,647.84,2,0.14,97.176
CA-2016-122371,26-09-2016,BS-11800,Office Supplies,64.17,7,0.17,9.6255
CA-2016-122371,26-09-2016,BS-11800,Office Supplies,124.46,1,0.15,18.669
CA-2017-126935,19-05-2017,BT-11395,Office Supplies,9.584,8,0.07,1.4376
US-2018-133781,22-06-2018,DC-12850,Office Supplies,37.608,9,0.18,5.6412
CA-2018-131618,17-06-2018,LS-17200,Office Supplies,12.224,4,0.17,1.8336
CA-2018-131618,17-06-2018,LS-17200,Office Supplies,2.304,3,0.01,0.3456
CA-2018-131618,17-06-2018,LS-17200,Office Supplies,9.36,5,0.2,1.404
CA-2017-149482,14-11-2017,RR-19315,Office Supplies,7.38,8,0.03,1.107
CA-2015-143917,25-07-2015,KL-16645,Office Supplies,53.72,9,0.08,8.058
CA-2015-143917,25-07-2015,KL-16645,Office Supplies,8187.65,10,0.1,1228.1475
CA-2015-143917,25-07-2015,KL-16645,Furniture,77.92,8,0.02,11.688
CA-2016-120397,02-07-2016,RB-19435,Office Supplies,32.784,10,0.09,4.9176
CA-2018-163902,02-03-2018,MY-17380,Technology,196.776,6,0.06,29.5164
CA-2018-163902,02-03-2018,MY-17380,Technology,479.94,9,0.14,71.991
CA-2017-136812,18-11-2017,AW-10930,Office Supplies,1117.92,9,0.04,167.688
CA-2016-102722,18-04-2016,KW-16570,Technology,106.5,8,0.03,15.975
CA-2018-155089,02-12-2018,DB-12910,Office Supplies,45.66,5,0.09,6.849
CA-2017-124506,11-11-2017,BB-11545,Technology,95.968,5,0.19,14.3952
CA-2017-124506,11-11-2017,BB-11545,Furniture,47.992,2,0.12,7.1988
CA-2015-106572,05-09-2015,NP-18700,Office Supplies,264.32,5,0.02,39.648
CA-2015-128888,15-11-2015,PB-19105,Office Supplies,604.656,10,0.1,90.6984
CA-2018-123134,02-05-2018,DW-13585,Furniture,129.93,10,0.19,19.4895
CA-2017-124352,15-10-2017,CD-12790,Office Supplies,20.16,1,0.06,3.024
CA-2017-124352,15-10-2017,CD-12790,Office Supplies,29.46,8,0.15,4.419
CA-2017-124352,15-10-2017,CD-12790,Office Supplies,868.59,4,0.12,130.2885
CA-2017-124352,15-10-2017,CD-12790,Office Supplies,12.96,5,0.03,1.944
CA-2017-124352,15-10-2017,CD-12790,Technology,5.5,1,0.06,0.825
CA-2017-124352,15-10-2017,CD-12790,Office Supplies,121.6,5,0,18.24
CA-2016-124541,06-04-2016,TT-21220,Office Supplies,42.048,7,0.02,6.3072
CA-2016-124541,06-04-2016,TT-21220,Technology,25.488,9,0.09,3.8232
CA-2016-124541,06-04-2016,TT-21220,Office Supplies,6.9,2,0.19,1.035
CA-2016-124541,06-04-2016,TT-21220,Office Supplies,9.648,4,0.16,1.4472
CA-2016-124541,06-04-2016,TT-21220,Office Supplies,7.968,8,0.08,1.1952
CA-2015-108707,24-10-2015,DB-12910,Office Supplies,10.368,4,0.1,1.5552
CA-2015-111500,17-08-2015,DJ-13510,Office Supplies,114.2,6,0.06,17.13
CA-2015-111500,17-08-2015,DJ-13510,Office Supplies,17.96,6,0.11,2.694
CA-2015-111500,17-08-2015,DJ-13510,Office Supplies,12.67,7,0.12,1.9005
CA-2015-111500,17-08-2015,DJ-13510,Technology,339.96,8,0.2,50.994
US-2018-117723,15-08-2018,DL-13495,Office Supplies,1801.632,10,0.2,270.2448
CA-2016-143238,06-09-2016,LO-17170,Technology,46.32,7,0.04,6.948
CA-2016-168746,27-01-2016,SV-20365,Furniture,181.986,3,0.03,27.2979
CA-2016-168746,27-01-2016,SV-20365,Technology,431.976,8,0.15,64.7964
CA-2016-168746,27-01-2016,SV-20365,Technology,155.37,2,0.15,23.3055
CA-2016-113404,16-07-2016,EM-13810,Furniture,1348.704,4,0.2,202.3056
CA-2016-113404,16-07-2016,EM-13810,Furniture,700.152,9,0.17,105.0228
CA-2017-144792,30-04-2017,KD-16615,Furniture,111.888,10,0.18,16.7832
CA-2015-164385,26-09-2015,NB-18580,Office Supplies,143.952,5,0.07,21.5928
US-2017-114174,08-09-2017,AP-10720,Furniture,173.94,6,0.08,26.091
US-2017-114174,08-09-2017,AP-10720,Office Supplies,14.76,5,0.03,2.214
CA-2018-108070,16-04-2018,JE-15745,Office Supplies,205.92,3,0.03,30.888
CA-2018-108070,16-04-2018,JE-15745,Furniture,102.833,4,0.19,15.42495
US-2016-128090,16-08-2016,JM-15865,Office Supplies,2.304,2,0.01,0.3456
US-2016-128090,16-08-2016,JM-15865,Technology,1879.96,8,0.04,281.994
US-2016-128090,16-08-2016,JM-15865,Office Supplies,313.024,9,0.03,46.9536
US-2016-128090,16-08-2016,JM-15865,Office Supplies,5.04,10,0.2,0.756
CA-2018-101042,19-11-2018,AB-10105,Furniture,821.88,7,0.08,123.282
CA-2018-101042,19-11-2018,AB-10105,Office Supplies,21.96,3,0.08,3.294
CA-2017-155439,14-09-2017,PN-18775,Office Supplies,25.92,1,0.13,3.888
CA-2017-118626,15-08-2017,JC-15775,Technology,705.544,10,0.15,105.8316
CA-2016-111458,26-09-2016,PF-19165,Technology,50,6,0.14,7.5
US-2017-126844,08-10-2017,BW-11110,Furniture,51.712,2,0.04,7.7568
US-2016-112508,24-03-2016,BP-11185,Office Supplies,6.992,5,0.18,1.0488
CA-2016-147788,31-05-2016,TM-21010,Furniture,1406.86,10,0.02,211.029
CA-2016-147788,31-05-2016,TM-21010,Office Supplies,15.75,6,0.01,2.3625
CA-2016-147788,31-05-2016,TM-21010,Office Supplies,323.1,8,0.18,48.465
CA-2016-144288,25-12-2016,MB-17305,Office Supplies,9.216,1,0.05,1.3824
CA-2016-144288,25-12-2016,MB-17305,Office Supplies,10.368,10,0.03,1.5552
CA-2016-110632,17-03-2016,HR-14830,Technology,15.02,9,0.01,2.253
CA-2016-110632,17-03-2016,HR-14830,Office Supplies,33.82,1,0.19,5.073
CA-2018-109589,21-12-2018,BD-11635,Technology,71,8,0,10.65
CA-2018-123967,01-11-2018,SF-20200,Office Supplies,25.12,1,0.18,3.768
CA-2018-123967,01-11-2018,SF-20200,Furniture,2665.62,1,0.07,399.843
CA-2018-148929,07-09-2018,SP-20620,Office Supplies,478.08,5,0.13,71.712
CA-2018-134404,27-12-2018,DR-12880,Technology,164.388,9,0,24.6582
CA-2018-134404,27-12-2018,DR-12880,Office Supplies,13.248,5,0.07,1.9872
CA-2018-109778,16-07-2018,VM-21685,Office Supplies,2.912,6,0.04,0.4368
CA-2017-155845,12-08-2017,CM-12235,Technology,1399.944,8,0.1,209.9916
CA-2018-145128,09-07-2018,SM-20320,Furniture,526.45,6,0.13,78.9675
CA-2015-129091,22-11-2015,RA-19885,Office Supplies,16.23,2,0.06,2.4345
CA-2015-129091,22-11-2015,RA-19885,Office Supplies,319.9,5,0.11,47.985
CA-2015-129091,22-11-2015,RA-19885,Office Supplies,11.36,1,0.02,1.704
CA-2015-129091,22-11-2015,RA-19885,Office Supplies,675.12,7,0,101.268
US-2015-155502,26-01-2015,SD-20485,Furniture,62.82,10,0.04,9.423
US-2015-155502,26-01-2015,SD-20485,Office Supplies,489.92,2,0.06,73.488
US-2015-155502,26-01-2015,SD-20485,Office Supplies,19.44,6,0.14,2.916
US-2015-155502,26-01-2015,SD-20485,Office Supplies,16.68,6,0.11,2.502
US-2015-155502,26-01-2015,SD-20485,Technology,155.35,8,0.11,23.3025
US-2015-155502,26-01-2015,SD-20485,Furniture,12.42,9,0.04,1.863
US-2015-155502,26-01-2015,SD-20485,Technology,187.98,6,0.1,28.197
CA-2016-121041,03-11-2016,CS-12250,Office Supplies,6.608,1,0.19,0.9912
CA-2018-131695,30-06-2018,RA-19285,Office Supplies,248.57,4,0.05,37.2855
CA-2018-131695,30-06-2018,RA-19285,Furniture,22.23,7,0.18,3.3345
CA-2017-137729,05-05-2017,BF-11005,Office Supplies,5.98,10,0.08,0.897
CA-2017-137729,05-05-2017,BF-11005,Technology,246.168,4,0.17,36.9252
US-2017-115455,08-09-2017,SE-20110,Furniture,14.136,4,0.16,2.1204
US-2017-115455,08-09-2017,SE-20110,Furniture,601.47,2,0.01,90.2205
CA-2018-128300,24-11-2018,RS-19765,Technology,79.1,4,0.13,11.865
CA-2018-128300,24-11-2018,RS-19765,Office Supplies,327.84,10,0,49.176
CA-2018-149048,13-05-2018,BM-11650,Office Supplies,180.96,1,0.07,27.144
CA-2018-149048,13-05-2018,BM-11650,Office Supplies,914.97,5,0.1,137.2455
CA-2018-149048,13-05-2018,BM-11650,Technology,587.97,10,0.08,88.1955
CA-2018-149048,13-05-2018,BM-11650,Office Supplies,530.34,1,0.14,79.551
CA-2018-149048,13-05-2018,BM-11650,Office Supplies,14.94,1,0.18,2.241
CA-2018-108553,23-04-2018,SK-19990,Office Supplies,121.94,6,0.01,18.291
CA-2018-108553,23-04-2018,SK-19990,Office Supplies,122.71,7,0.02,18.4065
CA-2017-165848,04-06-2017,EN-13780,Office Supplies,14.94,6,0.05,2.241
CA-2017-165848,04-06-2017,EN-13780,Technology,1349.85,3,0.06,202.4775
CA-2017-165848,04-06-2017,EN-13780,Furniture,136.784,5,0.13,20.5176
CA-2017-165848,04-06-2017,EN-13780,Furniture,61.12,6,0.09,9.168
CA-2015-112718,16-12-2015,KN-16450,Office Supplies,1.167,1,0.16,0.17505
CA-2017-154053,04-03-2017,MG-17890,Office Supplies,16.99,7,0.17,2.5485
CA-2015-127446,25-11-2015,MC-17590,Technology,24.672,2,0.1,3.7008
CA-2015-127446,25-11-2015,MC-17590,Office Supplies,2.52,5,0.16,0.378
CA-2015-127446,25-11-2015,MC-17590,Furniture,1218.735,1,0.19,182.81025
CA-2015-127446,25-11-2015,MC-17590,Office Supplies,5.904,10,0.15,0.8856
CA-2015-127446,25-11-2015,MC-17590,Office Supplies,15.696,7,0.07,2.3544
CA-2015-127446,25-11-2015,MC-17590,Furniture,6.096,6,0.17,0.9144
CA-2017-137204,28-04-2017,BO-11350,Furniture,41.568,2,0.11,6.2352
CA-2015-147298,26-04-2015,AG-10300,Furniture,230.28,9,0.07,34.542
CA-2015-147298,26-04-2015,AG-10300,Office Supplies,18.288,3,0.04,2.7432
CA-2018-147942,01-04-2018,MS-17365,Office Supplies,5.78,5,0.15,0.867
CA-2018-147942,01-04-2018,MS-17365,Office Supplies,121.68,3,0.15,18.252
CA-2018-115931,22-12-2018,JM-15655,Office Supplies,4.17,6,0.1,0.6255
CA-2018-115931,22-12-2018,JM-15655,Technology,67.04,1,0.16,10.056
CA-2018-115931,22-12-2018,JM-15655,Office Supplies,37.32,10,0.12,5.598
CA-2018-115931,22-12-2018,JM-15655,Office Supplies,18.45,4,0.05,2.7675
CA-2015-164861,03-12-2015,MC-17635,Office Supplies,25.92,10,0.05,3.888
CA-2018-127180,22-10-2018,TA-21385,Technology,11199.968,10,0.05,1679.9952
CA-2018-127180,22-10-2018,TA-21385,Technology,2399.6,9,0.02,359.94
CA-2018-127180,22-10-2018,TA-21385,Office Supplies,63.9,5,0.02,9.585
CA-2018-127180,22-10-2018,TA-21385,Technology,52.99,6,0.14,7.9485
US-2018-165344,13-11-2018,SB-20290,Technology,60.864,2,0.06,9.1296
US-2018-165344,13-11-2018,SB-20290,Technology,652.995,4,0.14,97.94925
US-2018-165344,13-11-2018,SB-20290,Office Supplies,11.22,10,0.13,1.683
CA-2016-168186,10-09-2016,AB-10150,Office Supplies,14.94,8,0.02,2.241
US-2018-110604,15-05-2018,JF-15295,Furniture,39.96,8,0.17,5.994
US-2018-110604,15-05-2018,JF-15295,Furniture,42.624,7,0.06,6.3936
US-2018-110604,15-05-2018,JF-15295,Furniture,220.96,6,0.03,33.144
CA-2016-116750,05-07-2016,BF-10975,Furniture,4.928,5,0.11,0.7392
CA-2016-116750,05-07-2016,BF-10975,Office Supplies,7.23,10,0.14,1.0845
CA-2016-162369,15-08-2016,TT-21265,Office Supplies,323.1,2,0.2,48.465
CA-2018-108441,12-06-2018,SB-20170,Office Supplies,19.04,8,0.13,2.856
CA-2018-108441,12-06-2018,SB-20170,Office Supplies,13.128,5,0.05,1.9692
CA-2018-108441,12-06-2018,SB-20170,Office Supplies,64.14,10,0.01,9.621
CA-2018-108441,12-06-2018,SB-20170,Furniture,858.24,6,0.15,128.736
CA-2016-169740,20-02-2016,LM-17065,Technology,29.99,10,0.14,4.4985
CA-2017-124051,29-12-2017,KA-16525,Office Supplies,186.048,5,0.13,27.9072
CA-2017-149111,17-04-2017,BF-11170,Technology,36.792,2,0.12,5.5188
CA-2017-149111,17-04-2017,BF-11170,Furniture,18.624,2,0.02,2.7936
CA-2015-131002,07-09-2015,TB-21400,Furniture,57.69,10,0.1,8.6535
CA-2015-131002,07-09-2015,TB-21400,Office Supplies,42.81,7,0.19,6.4215
CA-2015-131002,07-09-2015,TB-21400,Office Supplies,12.96,1,0.18,1.944
CA-2015-131002,07-09-2015,TB-21400,Furniture,821.88,2,0.09,123.282
CA-2015-131002,07-09-2015,TB-21400,Technology,104.85,9,0.19,15.7275
US-2017-146794,26-09-2017,SH-19975,Furniture,424.9575,5,0.1,63.743625
CA-2018-112515,17-09-2018,AS-10225,Office Supplies,10.776,7,0.18,1.6164
CA-2018-112515,17-09-2018,AS-10225,Office Supplies,11.784,9,0.07,1.7676
CA-2018-112515,17-09-2018,AS-10225,Office Supplies,164.88,1,0.2,24.732
CA-2018-112515,17-09-2018,AS-10225,Furniture,1292.94,3,0.19,193.941
CA-2018-112515,17-09-2018,AS-10225,Office Supplies,25.584,8,0.18,3.8376
CA-2018-112515,17-09-2018,AS-10225,Office Supplies,261.74,4,0.16,39.261
CA-2018-112515,17-09-2018,AS-10225,Office Supplies,14.4,8,0.15,2.16
CA-2017-150343,16-08-2017,PK-19075,Office Supplies,10.86,7,0,1.629
CA-2016-135538,24-12-2016,HR-14830,Furniture,883.84,2,0.17,132.576
CA-2018-123372,28-11-2018,DG-13300,Technology,1979.89,9,0.1,296.9835
CA-2018-123372,28-11-2018,DG-13300,Office Supplies,79.96,9,0.02,11.994
CA-2018-159604,14-04-2018,CL-12700,Office Supplies,8.76,8,0.03,1.314
CA-2017-164784,01-05-2017,HF-14995,Office Supplies,3.984,6,0.05,0.5976
CA-2017-164784,01-05-2017,HF-14995,Furniture,370.62,4,0.2,55.593
CA-2017-164784,01-05-2017,HF-14995,Office Supplies,2.742,9,0,0.4113
CA-2017-111794,01-10-2017,HG-15025,Technology,79.512,7,0.16,11.9268
CA-2017-111794,01-10-2017,HG-15025,Office Supplies,28.352,6,0.08,4.2528
US-2016-139759,25-08-2016,NL-18310,Furniture,40.784,7,0.1,6.1176
US-2016-139759,25-08-2016,NL-18310,Office Supplies,105.96,1,0.15,15.894
CA-2015-126403,09-09-2015,RR-19525,Office Supplies,166.44,10,0.1,24.966
CA-2015-126403,09-09-2015,RR-19525,Furniture,785.88,3,0.03,117.882
CA-2015-126403,09-09-2015,RR-19525,Office Supplies,26.2,8,0.09,3.93
CA-2015-126403,09-09-2015,RR-19525,Office Supplies,1325.85,3,0.15,198.8775
CA-2018-136875,03-12-2018,TC-21295,Office Supplies,166.44,9,0.2,24.966
CA-2018-132185,27-11-2018,DB-13615,Office Supplies,8.76,1,0.16,1.314
CA-2018-132185,27-11-2018,DB-13615,Office Supplies,43.584,2,0.16,6.5376
US-2015-160780,21-06-2015,SV-20785,Office Supplies,11.088,8,0.01,1.6632
US-2015-160780,21-06-2015,SV-20785,Office Supplies,25.164,10,0.02,3.7746
CA-2018-127026,21-01-2018,MH-18115,Office Supplies,14.4,8,0.08,2.16
CA-2018-127026,21-01-2018,MH-18115,Technology,619.95,2,0,92.9925
CA-2018-127026,21-01-2018,MH-18115,Office Supplies,89.52,1,0.12,13.428
CA-2018-127026,21-01-2018,MH-18115,Technology,350.973,7,0,52.64595
CA-2018-127026,21-01-2018,MH-18115,Technology,164.99,2,0.09,24.7485
CA-2018-137085,29-06-2018,CT-11995,Office Supplies,312.552,7,0.11,46.8828
CA-2017-133123,06-09-2017,KB-16315,Office Supplies,95.952,4,0.15,14.3928
CA-2017-133123,06-09-2017,KB-16315,Office Supplies,3.204,9,0.2,0.4806
US-2017-128195,04-08-2017,RA-19285,Office Supplies,3.98,7,0.15,0.597
CA-2016-153220,12-11-2016,YC-21895,Office Supplies,15.7,2,0.17,2.355
CA-2015-123064,30-06-2015,RA-19915,Office Supplies,5.248,5,0.07,0.7872
CA-2018-156412,04-12-2018,CM-12160,Office Supplies,5.346,9,0.12,0.8019
US-2017-144211,28-08-2017,CS-12130,Office Supplies,15.48,9,0.08,2.322
US-2017-144211,28-08-2017,CS-12130,Technology,108.576,8,0.2,16.2864
CA-2017-138079,22-01-2017,AJ-10795,Furniture,109.9,5,0.02,16.485
CA-2015-143182,15-10-2015,DL-12865,Furniture,15.384,10,0.01,2.3076
CA-2017-161662,07-02-2017,BE-11410,Office Supplies,30.352,5,0.14,4.5528
CA-2015-145317,18-03-2015,SM-20320,Technology,821.3,10,0.12,123.195
CA-2015-145317,18-03-2015,SM-20320,Technology,22638.48,8,0.14,3395.772
CA-2015-145317,18-03-2015,SM-20320,Office Supplies,21.376,8,0.15,3.2064
CA-2015-145317,18-03-2015,SM-20320,Office Supplies,8.016,5,0.04,1.2024
CA-2015-145317,18-03-2015,SM-20320,Furniture,30.768,3,0,4.6152
CA-2015-145317,18-03-2015,SM-20320,Office Supplies,18.936,7,0.09,2.8404
CA-2015-145317,18-03-2015,SM-20320,Furniture,122.352,8,0.03,18.3528
CA-2015-143413,24-05-2015,RP-19390,Office Supplies,116.28,8,0.19,17.442
CA-2018-156818,11-07-2018,JD-16015,Technology,132.6,2,0.02,19.89
CA-2018-155873,16-06-2018,AB-10255,Office Supplies,16.68,3,0.06,2.502
CA-2018-155873,16-06-2018,AB-10255,Office Supplies,19.44,6,0.02,2.916
CA-2018-155873,16-06-2018,AB-10255,Office Supplies,192.16,5,0.15,28.824
CA-2016-121797,30-01-2016,CC-12145,Furniture,227.36,3,0.17,34.104
CA-2016-121797,30-01-2016,CC-12145,Technology,1919.976,5,0.01,287.9964
US-2016-120572,11-12-2016,GH-14425,Office Supplies,12.828,8,0.1,1.9242
CA-2018-132430,09-10-2018,CP-12085,Furniture,45.888,6,0.14,6.8832
CA-2018-146031,29-07-2018,GM-14440,Office Supplies,60.12,9,0.01,9.018
CA-2015-110100,25-04-2015,LC-16885,Technology,302.376,1,0.06,45.3564
CA-2016-103723,01-12-2016,BT-11305,Office Supplies,13.9,6,0.14,2.085
CA-2015-127187,04-12-2015,CP-12085,Technology,129.98,2,0.06,19.497
CA-2018-128475,26-08-2018,SC-20680,Technology,71.98,8,0.11,10.797
CA-2015-100006,07-09-2015,DK-13375,Technology,377.97,2,0.03,56.6955
CA-2018-144827,21-12-2018,SE-20110,Office Supplies,124.36,1,0.17,18.654
CA-2015-110030,06-12-2015,LF-17185,Furniture,23.976,2,0.02,3.5964
CA-2015-121286,04-11-2015,ON-18715,Office Supplies,8.376,2,0.19,1.2564
CA-2015-121286,04-11-2015,ON-18715,Office Supplies,58.24,1,0.06,8.736
CA-2017-164735,14-04-2017,TB-21400,Office Supplies,81.2,8,0.13,12.18
CA-2015-153479,04-10-2015,DF-13135,Office Supplies,14.45,5,0.17,2.1675
CA-2015-153479,04-10-2015,DF-13135,Office Supplies,95.648,7,0.16,14.3472
CA-2018-149888,07-11-2018,EP-13915,Technology,359.97,6,0.08,53.9955
CA-2018-149888,07-11-2018,EP-13915,Furniture,350.352,3,0.14,52.5528
CA-2018-119193,22-12-2018,SK-19990,Office Supplies,1.641,6,0.08,0.24615
CA-2018-119193,22-12-2018,SK-19990,Technology,629.958,10,0.12,94.4937
CA-2018-104801,13-02-2018,FH-14350,Office Supplies,6.63,3,0.05,0.9945
CA-2018-104801,13-02-2018,FH-14350,Technology,799.96,3,0.15,119.994
CA-2018-104801,13-02-2018,FH-14350,Furniture,107.53,1,0.04,16.1295
CA-2015-107594,02-07-2015,EH-13945,Technology,73.98,1,0.18,11.097
CA-2015-107594,02-07-2015,EH-13945,Office Supplies,5.58,5,0.17,0.837
CA-2016-129770,21-02-2016,JE-15715,Office Supplies,49.12,9,0.08,7.368
CA-2016-115798,13-11-2016,KL-16645,Technology,377.97,2,0.07,56.6955
CA-2016-115798,13-11-2016,KL-16645,Office Supplies,42.28,8,0.17,6.342
CA-2016-115798,13-11-2016,KL-16645,Furniture,299.97,6,0,44.9955
CA-2016-115798,13-11-2016,KL-16645,Technology,89.98,7,0.2,13.497
CA-2018-122707,16-04-2018,EB-13750,Office Supplies,477.24,8,0.17,71.586
CA-2018-122707,16-04-2018,EB-13750,Technology,25.98,10,0.11,3.897
CA-2017-165015,25-02-2017,BD-11725,Office Supplies,46.72,10,0.15,7.008
CA-2015-149244,04-11-2015,MS-17530,Furniture,35.34,9,0.15,5.301
CA-2016-140144,20-06-2016,SC-20770,Furniture,257.64,2,0.17,38.646
CA-2016-140144,20-06-2016,SC-20770,Technology,125.976,8,0.06,18.8964
CA-2018-163321,07-08-2018,FM-14380,Technology,79.992,6,0.17,11.9988
CA-2015-155887,12-05-2015,KT-16480,Furniture,700.056,6,0.2,105.0084
US-2016-165449,22-11-2016,AP-10720,Technology,27.168,8,0.05,4.0752
CA-2016-110247,04-12-2016,RH-19555,Office Supplies,8.226,10,0.01,1.2339
US-2015-141257,08-06-2015,CS-11950,Furniture,585.552,1,0.16,87.8328
CA-2015-154669,08-08-2015,TM-21010,Office Supplies,423.28,5,0.16,63.492
CA-2015-158029,26-05-2015,HF-14995,Furniture,225.296,10,0.18,33.7944
CA-2016-155306,17-04-2016,GA-14515,Office Supplies,5.56,9,0,0.834
CA-2016-155306,17-04-2016,GA-14515,Technology,323.37,8,0.12,48.5055
CA-2016-155306,17-04-2016,GA-14515,Technology,783.96,3,0.16,117.594
CA-2016-155306,17-04-2016,GA-14515,Office Supplies,1447.65,6,0.12,217.1475
CA-2016-155306,17-04-2016,GA-14515,Office Supplies,11.96,8,0.17,1.794
CA-2017-127775,11-06-2017,ES-14020,Technology,239.97,8,0.01,35.9955
CA-2017-146171,11-03-2017,JP-16135,Furniture,76.92,10,0.05,11.538
CA-2017-146171,11-03-2017,JP-16135,Office Supplies,481.32,8,0.02,72.198
CA-2015-129574,26-05-2015,Dp-13240,Office Supplies,48.4,5,0.19,7.26
CA-2018-126536,12-10-2018,NK-18490,Technology,0.99,9,0.04,0.1485
CA-2018-126536,12-10-2018,NK-18490,Office Supplies,101.84,3,0.01,15.276
CA-2018-165757,22-06-2018,PL-18925,Office Supplies,10.332,6,0.08,1.5498
